beam_angle_deg,scene_id,scene_name,method,seed,orientation_deg,line_count,path_length_km,path_gain_vs_fixed_pct,coverage_pct,excess_overlap_pct,planning_time_s,feasible,target_overlap
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,4,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.7171607950003818,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,5,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.7641989510011626,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,6,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.7664069910097169,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,7,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.763904908002587,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,8,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.7488447999930941,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,9,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.7489035179896746,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,10,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.757380134993582,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,11,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.7584907010023016,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,12,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.7561113419942558,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,13,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.7572403939993819,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,14,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.7573307999991812,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,15,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.7637637769948924,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,16,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.7625117000134196,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,17,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.7629171470034635,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,18,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.7688787569932174,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,19,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.7259130379970884,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Fixed-Spacing,0,0.0,78,7151.954697731466,0.0,99.33333333333333,1.511111111111111,0.06058452800789382,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,0,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,1.1205119819933316,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,0,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,0.6835458400018979,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,1,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,0.6991282969975146,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,2,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,0.6888461659982568,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,3,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,0.6931057679903461,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,4,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,0.6948512689996278,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,5,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,0.6687940480042016,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,6,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,0.6574079919955693,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,7,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,0.6939930529915728,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,8,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,0.6570593729993561,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,9,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,0.7020166729926132,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,10,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,0.6999512079928536,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,11,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,0.6988296499912394,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,12,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,0.6975773619924439,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,13,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,0.7034630859998288,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,14,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,0.6972266600059811,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,15,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,0.6631493890017737,1,0.2
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,16,0.0,77,7061.587073401576,1.2635374264682269,99.33333333333333,0.0,0.6635159199940972,1,0.2
