scene_id,scene_name,scenario,scenario_label,method,method_label,seed,orientation_deg,line_count,prior_rmse_m,prior_mae_m,prior_abs_p95_m,planned_path_length_km,replay_path_length_km,path_gain_vs_truth_fixed_pct,planned_coverage_pct,replay_coverage_pct,coverage_loss_pp,truth_nominal_method_coverage_pct,planned_excess_overlap_pct,replay_excess_overlap_pct,overlap_increase_pp,truth_nominal_method_excess_overlap_pct,planned_feasible,replay_feasible,truth_nominal_method_feasible,planning_time_s
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Full Geometry-Aware Hybrid GA,Hybrid,12,0.0,116,26.153819865151938,20.387770620489544,52.06507086948912,15038.186954711968,15038.186954711968,0.8473951510637173,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.15391068844486552,0.15391068844486552,0.0,0.017754944001838673,1,1,1,0.779282332980074
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Fixed-Spacing,Fixed,13,0.0,117,28.429923761628018,21.457955722607057,57.69135800715442,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.05785070895217359
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Adaptive Spacing w/o GA,Adaptive,13,0.0,116,28.429923761628018,21.457955722607057,57.69135800715442,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7593730000080541
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Full Geometry-Aware Hybrid GA,Hybrid,13,0.0,116,28.429923761628018,21.457955722607057,57.69135800715442,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.017754944001838673,1,1,1,0.7814802910434082
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Fixed-Spacing,Fixed,14,0.0,117,27.919975312318794,21.207997933033827,54.970196048852706,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.05884487507864833
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Adaptive Spacing w/o GA,Adaptive,14,0.0,116,27.919975312318794,21.207997933033827,54.970196048852706,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7470851659309119
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Full Geometry-Aware Hybrid GA,Hybrid,14,0.0,116,27.919975312318794,21.207997933033827,54.970196048852706,15038.032532372597,15038.032532372597,0.8484133174983773,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.2299499147434906,0.2299499147434906,0.0,0.017754944001838673,1,1,1,0.7434568329481408
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Fixed-Spacing,Fixed,15,0.0,117,24.756463275020142,19.248576240987152,47.85653776562423,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.055723334080539644
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Adaptive Spacing w/o GA,Adaptive,15,0.0,116,24.756463275020142,19.248576240987152,47.85653776562423,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.740404290962033
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Full Geometry-Aware Hybrid GA,Hybrid,15,0.0,116,24.756463275020142,19.248576240987152,47.85653776562423,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.017754944001838673,1,1,1,0.7985662919236347
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Fixed-Spacing,Fixed,16,0.0,117,28.798503254834674,21.61970989052926,56.95124035861888,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.057053708005696535
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Adaptive Spacing w/o GA,Adaptive,16,0.0,116,28.798503254834674,21.61970989052926,56.95124035861888,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7520832919981331
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Full Geometry-Aware Hybrid GA,Hybrid,16,0.0,116,28.798503254834674,21.61970989052926,56.95124035861888,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.017754944001838673,1,1,1,0.7960397499846295
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Fixed-Spacing,Fixed,17,0.0,117,27.75066068082468,21.360495373555114,56.25412189359765,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.061650666990317404
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Adaptive Spacing w/o GA,Adaptive,17,0.0,116,27.75066068082468,21.360495373555114,56.25412189359765,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7591112920781597
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Full Geometry-Aware Hybrid GA,Hybrid,17,0.0,116,27.75066068082468,21.360495373555114,56.25412189359765,15038.195937012873,15038.195937012873,0.8473359272666587,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.07733462461178231,0.07733462461178231,0.0,0.017754944001838673,1,1,1,0.7633766670478508
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Fixed-Spacing,Fixed,18,0.0,117,30.321947328764317,22.149659720396137,56.94125571335543,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.05518741603009403
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Adaptive Spacing w/o GA,Adaptive,18,0.0,116,30.321947328764317,22.149659720396137,56.94125571335543,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.778090542065911
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Full Geometry-Aware Hybrid GA,Hybrid,18,0.0,116,30.321947328764317,22.149659720396137,56.94125571335543,15038.038175310907,15038.038175310907,0.8483761114153526,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.28774862639887644,0.28774862639887644,0.0,0.017754944001838673,1,1,1,0.7767657500226051
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Fixed-Spacing,Fixed,19,0.0,117,27.92135850123747,21.45392998890973,54.52016530195683,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.060415833024308085
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Adaptive Spacing w/o GA,Adaptive,19,0.0,116,27.92135850123747,21.45392998890973,54.52016530195683,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7549557499587536
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,slope_amplified,Slope amplified,Full Geometry-Aware Hybrid GA,Hybrid,19,0.0,116,27.92135850123747,21.45392998890973,54.52016530195683,15038.1527627635,15038.1527627635,0.847620591854259,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.07262029135950054,0.07262029135950054,0.0,0.017754944001838673,1,1,1,0.7596364999189973
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,0,0.0,117,24.939870430280553,18.209635913948397,51.672214869352004,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.05797795800026506
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,0,0.0,116,24.939870430280553,18.209635913948397,51.672214869352004,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7504974579205737
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,0,0.0,116,24.939870430280553,18.209635913948397,51.672214869352004,15038.151353299834,15038.151353299834,0.847629884995405,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.017754944001838673,0.017754944001838673,0.0,0.017754944001838673,1,1,1,0.7491910840617493
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,1,0.0,117,23.548590467913858,17.438860036210443,48.377579680397304,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.06139266607351601
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,1,0.0,116,23.548590467913858,17.438860036210443,48.377579680397304,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7597534999949858
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,1,0.0,116,23.548590467913858,17.438860036210443,48.377579680397304,15038.132129077272,15038.132129077272,0.8477566377581529,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.09615307101296579,0.09615307101296579,0.0,0.017754944001838673,1,1,1,0.7777895000763237
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,2,0.0,117,24.0263894978999,17.268179989326246,45.406746041168276,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.05143691704142839
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,2,0.0,116,24.0263894978999,17.268179989326246,45.406746041168276,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7401454580249265
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,2,0.0,116,24.0263894978999,17.268179989326246,45.406746041168276,15038.186461415387,15038.186461415387,0.8473984035595832,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.12063838321477975,0.12063838321477975,0.0,0.017754944001838673,1,1,1,0.7992098750546575
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,3,0.0,117,22.943027104039025,16.901980129157035,43.45409020780534,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.056281124940142035
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,3,0.0,116,22.943027104039025,16.901980129157035,43.45409020780534,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.745880291913636
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,3,0.0,116,22.943027104039025,16.901980129157035,43.45409020780534,15038.167326861087,15038.167326861087,0.8475245651046723,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.0358239719493603,0.0358239719493603,0.0,0.017754944001838673,1,1,1,0.7647001659497619
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,4,0.0,117,23.20848487194992,17.48127337305392,45.57313620511258,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.058167749899439514
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,4,0.0,116,23.20848487194992,17.48127337305392,45.57313620511258,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7513494580052793
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,4,0.0,116,23.20848487194992,17.48127337305392,45.57313620511258,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.017754944001838673,1,1,1,0.7733765000011772
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,5,0.0,117,23.20672968947494,17.319183333344483,46.44583875549196,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.05355558299925178
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,5,0.0,116,23.20672968947494,17.319183333344483,46.44583875549196,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7871375830145553
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,5,0.0,116,23.20672968947494,17.319183333344483,46.44583875549196,15037.95287480725,15037.95287480725,0.848938530752071,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.032189008120580155,0.032189008120580155,0.0,0.017754944001838673,1,1,1,0.8010716669959947
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,6,0.0,117,25.348282674106105,17.83988459111487,46.88650218199077,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.06038975005503744
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,6,0.0,116,25.348282674106105,17.83988459111487,46.88650218199077,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7496632090769708
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,6,0.0,116,25.348282674106105,17.83988459111487,46.88650218199077,15038.185303017577,15038.185303017577,0.8474060413260699,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.11202583806354252,0.11202583806354252,0.0,0.017754944001838673,1,1,1,0.7765325410291553
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,7,0.0,117,24.045540179664375,17.755783515747105,48.045777867370134,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.06486020900774747
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,7,0.0,116,24.045540179664375,17.755783515747105,48.045777867370134,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7831288749584928
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,7,0.0,116,24.045540179664375,17.755783515747105,48.045777867370134,15038.118332088465,15038.118332088465,0.8478476066617477,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.4793535101948629,0.4793535101948629,0.0,0.017754944001838673,1,1,1,0.8773014170583338
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,8,0.0,117,27.59421275599597,19.020812620730148,63.050368822388094,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.06073570798616856
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,8,0.0,116,27.59421275599597,19.020812620730148,63.050368822388094,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7629268749151379
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,8,0.0,116,27.59421275599597,19.020812620730148,63.050368822388094,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.017754944001838673,1,1,1,0.7817528329323977
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,9,0.0,117,24.14242848885215,17.670832898457302,47.75466505910444,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.05991058307699859
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,9,0.0,116,24.14242848885215,17.670832898457302,47.75466505910444,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7659675000468269
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,9,0.0,116,24.14242848885215,17.670832898457302,47.75466505910444,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.017754944001838673,1,1,1,0.7703155839117244
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,10,0.0,117,24.12434259325185,18.271193611973946,49.221835272276415,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.059068916947580874
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,10,0.0,116,24.12434259325185,18.271193611973946,49.221835272276415,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7348149589961395
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,10,0.0,116,24.12434259325185,18.271193611973946,49.221835272276415,15038.156566999354,15038.156566999354,0.8475955090503615,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.1241459171535219,0.1241459171535219,0.0,0.017754944001838673,1,1,1,0.7608957500196993
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,11,0.0,117,26.03851731027663,18.32168075880247,49.53610659190154,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.05798475001938641
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,11,0.0,116,26.03851731027663,18.32168075880247,49.53610659190154,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7640033341012895
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,11,0.0,116,26.03851731027663,18.32168075880247,49.53610659190154,15038.138430800387,15038.138430800387,0.8477150880511455,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.27074978347474526,0.27074978347474526,0.0,0.017754944001838673,1,1,1,0.8135800409363583
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,12,0.0,117,23.96734795554737,17.254978135638297,45.72831179170291,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.05834758293349296
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,12,0.0,116,23.96734795554737,17.254978135638297,45.72831179170291,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7337657500756904
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,12,0.0,116,23.96734795554737,17.254978135638297,45.72831179170291,15038.186954711968,15038.186954711968,0.8473951510637173,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.15391068844486552,0.15391068844486552,0.0,0.017754944001838673,1,1,1,0.7568914160365239
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,13,0.0,117,22.13016315918769,16.65962861798441,43.21537002840814,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.06043462501838803
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,13,0.0,116,22.13016315918769,16.65962861798441,43.21537002840814,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.761984791024588
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,13,0.0,116,22.13016315918769,16.65962861798441,43.21537002840814,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.017754944001838673,1,1,1,0.7506363749271259
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,14,0.0,117,21.25406763834523,16.470305818318433,42.12776903070182,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.05960749997757375
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,14,0.0,116,21.25406763834523,16.470305818318433,42.12776903070182,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7377207920653746
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,14,0.0,116,21.25406763834523,16.470305818318433,42.12776903070182,15038.032532372597,15038.032532372597,0.8484133174983773,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.2299499147434906,0.2299499147434906,0.0,0.017754944001838673,1,1,1,0.7921465419931337
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,15,0.0,117,25.23598814561917,18.581871075762596,48.89483107150864,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.05714658310171217
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,15,0.0,116,25.23598814561917,18.581871075762596,48.89483107150864,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7604995409492403
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,15,0.0,116,25.23598814561917,18.581871075762596,48.89483107150864,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.017754944001838673,1,1,1,0.783029375015758
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,16,0.0,117,25.388963301240732,18.244777290239266,50.90645947159187,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.05731595796532929
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Adaptive Spacing w/o GA,Adaptive,16,0.0,116,25.388963301240732,18.244777290239266,50.90645947159187,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7569454999174923
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Full Geometry-Aware Hybrid GA,Hybrid,16,0.0,116,25.388963301240732,18.244777290239266,50.90645947159187,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.017754944001838673,1,1,1,0.8022881670622155
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,canyon_wall_bias,Local wall bias,Fixed-Spacing,Fixed,17,0.0,117,21.66978351710354,16.86845324496656,42.34221870535954,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.055488415993750095
