scene_id,scene_label,seed,candidate_idx,orientation_deg,line_count,stride_score,full_score,stride_ga_fitness,full_ga_fitness,stride_coverage_pct,full_coverage_pct,stride_excess_overlap_pct,full_excess_overlap_pct,full_feasible_97_3,is_base_layout
gebco_cascadia_margin_moderate,GEBCO Cascadia,9,1,0.0,116,15038.390337854786,15038.496934030623,15038.390337854786,15038.496934030623,100.0,99.33333333333333,0.07551444528748107,0.1110465038999083,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,9,2,0.0,116,15039.006935270843,15039.059949344926,15039.006935270843,15039.059949344926,98.0,98.66666666666667,0.31930305709413775,0.33697441512199816,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,9,3,0.0,116,15040.57454651225,15040.422830753703,15040.57454651225,15040.422830753703,100.0,99.33333333333333,0.7373861638764194,0.6868142443607891,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,9,4,0.0,116,15041.621134325353,15042.134162698467,15041.621134325353,15042.134162698467,98.0,98.66666666666667,1.1283936945076616,1.2994031522123384,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,9,5,0.0,116,15041.075755529497,15043.617589718573,15041.075755529497,15043.617589718573,100.0,99.33333333333333,0.9335097029185806,1.7807877659441533,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,9,6,0.0,116,15043.453479239812,15044.484160211261,15043.453479239812,15044.484160211261,100.0,99.33333333333333,1.6749962072688058,2.0185565310853746,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,9,7,0.0,116,15043.836935739158,15045.135553930595,15043.836935739158,15045.135553930595,100.0,99.33333333333333,1.7992625132920599,2.2321352437710518,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,9,8,0.0,116,15046.069236205287,15046.50627941348,15046.069236205287,15046.50627941348,98.0,98.0,2.7359224089667276,2.8816034783645073,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,9,9,0.0,116,15772.343332923549,15238.641794424218,15772.343332923549,15238.641794424218,88.0,94.66666666666667,4.704297675619371,4.581562620287499,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,9,10,0.0,116,15049.474195497942,15049.364767217945,15049.474195497942,15049.364767217945,98.0,97.33333333333334,3.7151415255630877,3.678665432230695,0,0
