scene_id,scene_name,method,scenario,trial,coverage_pct,excess_overlap_pct,feasible,orientation_deg_nominal,heading_error_deg,swath_global_scale,line_count,spacing_ref_m
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,238,97.62777777777778,1.722015345207477,1,90.0,-0.9094039245234631,0.9911048322380372,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,239,98.72222222222223,3.2274055232367824,0,90.0,-0.13827607380199902,1.01405997729965,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,240,98.93888888888888,2.070981858447782,1,90.0,-0.6951909400110038,1.0014863396565536,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,241,97.48333333333333,4.018177565080657,0,90.0,-1.0738341251417671,1.0172013304826868,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,242,96.65555555555555,0.587651855207461,0,90.0,-0.41977999422666573,0.910598848145755,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,243,98.35000000000001,2.737958189963461,1,90.0,0.8917064007307598,1.0211590200884701,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,244,96.78333333333333,1.7361780533822957,0,90.0,-0.8520312817156553,0.9440430098531093,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,245,96.9888888888889,2.2447060914928665,0,90.0,0.20219999879456385,0.9670079642164564,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,246,98.71666666666667,3.5751276737062327,0,90.0,-0.8507655962097932,1.0591332793248245,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,247,98.6888888888889,6.9761338123660925,0,90.0,-0.5844511198429708,1.1590196183421926,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,248,96.7,0.9697877162832435,0,90.0,0.6509720608449734,0.9513764141036718,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,249,98.1888888888889,2.683267518342902,1,90.0,-0.10665999994812463,0.9841998149966625,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,250,96.2611111111111,1.9052634585038084,0,90.0,0.029672567100139102,0.9310826260092347,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,251,96.57777777777777,0.5603003267854326,0,90.0,-0.8606929954651055,0.9581221064874118,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,252,99.6111111111111,4.416919759297512,0,90.0,0.42043456854986233,1.105321884631062,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,253,97.87222222222223,2.3980390042510695,1,90.0,0.8533047540389117,0.9935764791727194,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,254,94.7611111111111,2.0922715205857694,0,90.0,-1.1584453935528416,0.9389603671285429,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,255,98.58888888888889,3.5086233361790398,0,90.0,-1.1293598847327062,1.0595103892552449,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,256,95.88888888888889,0.9306723932940414,0,90.0,0.6505201560736568,0.9159322959326712,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,257,99.70555555555556,3.340302299961716,0,90.0,0.09909367545539549,1.0380096696972332,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,258,98.38888888888889,5.515532488964373,0,90.0,0.713034777990772,1.1228579846273672,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,259,99.27222222222221,2.900504426485876,1,90.0,0.11201018300560618,1.020572166664914,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,260,98.97222222222221,3.4034714210723593,0,90.0,0.505656929253779,1.0974507379201421,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,261,96.69444444444444,1.6716425244291935,0,90.0,1.1787424891896565,0.965974629622172,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,262,95.62222222222222,0.6665215417330388,0,90.0,0.8661914963081702,0.9111868794475652,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,263,97.1,2.9264834527089216,1,90.0,1.0058699375876863,0.9906695126113836,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,264,99.40555555555555,4.147468510390655,0,90.0,-0.24985049850091584,1.0470197291106567,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,265,98.26666666666667,6.236289647770453,0,90.0,-0.609806025901733,1.0652089170345682,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,266,98.46666666666667,2.969114286615739,1,90.0,-0.20793361269026533,1.0132063315637305,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,267,98.58888888888889,3.279206328619062,0,90.0,-0.6376256463792694,1.0480159460874852,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,268,95.69444444444444,1.1579066667555333,0,90.0,-2.3798843700104775,0.9517691836005872,59,1530.0
